sale_id;client_id;product_id;product_qty;sale_date;sale_total_BRL
7578;11;67;12;2024-08-26;1029469.0
8069;4;126;11;2024-08-26;29448.0
8946;3;21;6;2024-08-26;52407.0
9741;25;121;6;2024-08-26;22166.0
9860;15;45;14;2024-08-26;131719.4
616;31;52;1;2024-08-27;13018.8
909;26;26;8;2024-08-27;131351.75
3101;31;145;12;2024-08-27;49588.1
4391;8;80;10;2024-08-27;1227626.1
8130;23;148;9;2024-08-27;40916.5
8333;28;82;3;2024-08-27;154902.0
8669;9;128;10;2024-08-27;46507.0
8960;35;116;2;2024-08-27;5151.0
9106;25;34;14;2024-08-27;68845.0
9470;36;44;4;2024-08-27;41065.65
51;2;52;4;2024-08-28;54816.0
642;33;84;5;2024-08-28;206263.05
1489;30;26;6;2024-08-28;103699.0
2653;25;83;13;2024-08-28;1664827.5
3290;40;8;4;2024-08-28;18940.15
3687;44;104;3;2024-08-28;10582.05
4188;11;77;3;2024-08-28;134114.0
5871;22;86;2;2024-08-28;177693.7
8306;21;2;7;2024-08-28;97987.0
9285;27;141;3;2024-08-28;14345.0
9379;43;5;4;2024-08-28;94676.0
9525;40;48;2;2024-08-28;29473.0
9713;5;10;13;2024-08-28;416430.0
9793;3;67;5;2024-08-28;407497.75
49;14;74;7;2024-08-29;575614.5
220;29;23;14;2024-08-29;148675.95
994;5;103;11;2024-08-29;19681.0
2404;3;123;8;2024-08-29;22217.0
2960;37;143;1;2024-08-29;4214.2
4100;35;74;9;2024-08-29;779027.0
5594;8;81;15;2024-08-29;1832227.0
5894;17;91;14;2024-08-29;1793983.8
6421;12;109;5;2024-08-29;2958.3
7126;32;17;14;2024-08-29;196543.0
8791;20;67;11;2024-08-29;896496.0
8793;27;10;13;2024-08-29;395608.5
9906;49;85;5;2024-08-29;183249.3
206;9;124;8;2024-08-30;28651.05
792;26;92;8;2024-08-30;710833.0
1072;17;110;9;2024-08-30;21337.0
2372;20;69;2;2024-08-30;90530.0
2556;14;89;4;2024-08-30;298976.4
5351;31;41;10;2024-08-30;100700.0
6530;7;70;11;2024-08-30;377910.0
6902;15;143;9;2024-08-30;39928.0
7123;46;62;14;2024-08-30;1359552.6
7732;2;148;6;2024-08-30;28713.0
9863;44;81;8;2024-08-30;977188.0
312;46;101;12;2024-08-31;5282.95
386;33;73;10;2024-08-31;1431599.0
858;45;53;4;2024-08-31;214700.0
1309;27;14;15;2024-08-31;510307.7
2796;6;11;13;2024-08-31;471015.0
2869;4;110;7;2024-08-31;16595.55
3068;35;10;8;2024-08-31;243450.8
3140;16;85;5;2024-08-31;183249.3
3522;48;4;7;2024-08-31;23673.0
4472;31;107;11;2024-08-31;15814.65
4825;35;51;15;2024-08-31;914265.75
5020;42;14;1;2024-08-31;35811.0
5035;2;2;14;2024-08-31;186175.3
5357;15;75;11;2024-08-31;342429.4
6224;12;119;4;2024-08-31;12371.85
6618;22;8;9;2024-08-31;42614.15
7605;33;97;3;2024-08-31;406005.0
7713;36;57;14;2024-08-31;1663068.0
7948;17;126;3;2024-08-31;8031.0
8299;11;137;3;2024-08-31;10156.0
8983;26;26;4;2024-08-31;65676.35
187;44;80;2;2024-09-01;245525.6
1473;18;4;14;2024-09-01;47346.0
2323;32;35;2;2024-09-01;20910.45
3544;27;7;3;2024-09-01;58556.0
3860;14;9;10;2024-09-01;377202.25
3913;30;69;8;2024-09-01;344014.0
4143;2;141;11;2024-09-01;52600.0
5993;9;73;5;2024-09-01;715800.0
6576;22;135;6;2024-09-01;9373.65
127;26;55;7;2024-09-02;769910.0
352;32;136;8;2024-09-02;15788.0
1166;14;118;13;2024-09-02;56096.0
1864;32;129;11;2024-09-02;34131.6
2090;26;103;3;2024-09-02;5368.0
2232;32;67;10;2024-09-02;814995.5
4598;23;38;11;2024-09-02;276519.35
5982;39;85;12;2024-09-02;439796.8
5998;36;115;9;2024-09-02;7475.0
6712;8;114;8;2024-09-02;6074.3
8200;41;106;10;2024-09-02;43849.0
9182;29;87;8;2024-09-02;534879.0
9600;27;52;12;2024-09-02;156226.55
9891;38;141;12;2024-09-02;54512.9
610;8;90;11;2024-09-03;870071.0
779;5;107;1;2024-09-03;1437.35
1559;1;64;4;2024-09-03;423720.9
1768;37;28;11;2024-09-03;149001.8
2874;33;75;14;2024-09-03;435819.15
3253;18;94;13;2024-09-03;503272.95
6835;41;135;7;2024-09-03;11512.0
7337;18;136;13;2024-09-03;25656.0
7680;25;143;14;2024-09-03;62110.0
9218;22;74;12;2024-09-03;986767.85
9365;44;106;10;2024-09-03;41656.55
9875;22;30;2;2024-09-03;61271.2
351;41;6;14;2024-09-04;157208.85
629;23;116;8;2024-09-04;20604.0
1418;16;33;10;2024-09-04;63800.1
2042;15;31;11;2024-09-04;91114.0
3540;9;111;11;2024-09-04;47138.0
4152;46;11;9;2024-09-04;309782.65
4805;3;78;9;2024-09-04;1041061.3
5227;25;132;9;2024-09-04;14067.0
6423;46;57;2;2024-09-04;237581.0
7342;30;13;1;2024-09-04;7359.65
7858;15;139;7;2024-09-04;9974.0
9186;36;50;2;2024-09-04;22552.0
1026;17;113;4;2024-09-05;16701.0
1210;36;144;10;2024-09-05;21033.95
2321;24;9;3;2024-09-05;113160.2
4153;5;104;7;2024-09-05;24691.45
4339;35;23;5;2024-09-05;55893.0
5644;17;87;11;2024-09-05;698686.05
7007;20;34;1;2024-09-05;4918.0
7028;10;4;10;2024-09-05;32128.05
7596;25;73;13;2024-09-05;1861079.0
8774;2;89;12;2024-09-05;944137.0
9506;40;143;12;2024-09-05;53237.0
756;21;100;4;2024-09-06;397480.95
1589;30;131;6;2024-09-06;5782.0
2140;40;112;15;2024-09-06;31078.3
2923;3;133;4;2024-09-06;7571.0
3665;36;127;14;2024-09-06;21691.0
5024;21;21;15;2024-09-06;124467.1
5083;6;34;3;2024-09-06;14753.0
5320;4;136;5;2024-09-06;9868.0
6437;34;59;7;2024-09-06;579654.85
6627;12;147;12;2024-09-06;36361.0
6651;8;4;9;2024-09-06;30437.0
6691;43;67;7;2024-09-06;600523.0
6750;2;116;7;2024-09-06;17127.55
7037;37;83;10;2024-09-06;1348039.0
7750;15;42;4;2024-09-06;23971.0
8114;8;107;11;2024-09-06;16647.0
9275;37;131;6;2024-09-06;5492.9
9500;46;125;10;2024-09-06;32319.95
1057;30;41;5;2024-09-07;53000.0
2362;33;12;5;2024-09-07;13631.0
5001;10;41;11;2024-09-07;110770.0
5168;20;125;9;2024-09-07;30619.0
5171;34;38;7;2024-09-07;185228.0
9092;24;2;11;2024-09-07;153980.0
9149;18;115;10;2024-09-07;8306.0
9198;10;133;5;2024-09-07;8990.8
216;9;55;3;2024-09-08;313463.9
587;28;113;7;2024-09-08;30765.0
1359;16;141;4;2024-09-08;19127.0
1641;25;147;4;2024-09-08;11514.0
2125;3;78;12;2024-09-08;1388082.05
3688;48;115;11;2024-09-08;9136.0
3897;26;36;10;2024-09-08;226014.0
5108;21;55;4;2024-09-08;417951.55
5617;21;127;1;2024-09-08;1549.0
6047;31;58;4;2024-09-08;435298.0
6169;47;30;10;2024-09-08;306355.05
6695;38;2;4;2024-09-08;53193.35
6782;3;149;3;2024-09-08;3491.0
7131;31;1;9;2024-09-08;283197.85
7262;5;103;13;2024-09-08;22096.05
7562;14;131;3;2024-09-08;2746.45
8799;40;30;1;2024-09-08;30635.6
161;19;126;8;2024-09-09;21416.0
693;18;87;8;2024-09-09;534879.0
2348;5;18;12;2024-09-09;302925.55
2467;13;64;8;2024-09-09;847441.8
3000;18;32;4;2024-09-09;47509.5
3141;19;100;4;2024-09-09;397480.95
4137;27;92;1;2024-09-09;88854.0
4897;26;85;8;2024-09-09;293198.5
5836;5;99;13;2024-09-09;1324743.65
6670;6;3;1;2024-09-09;8572.8
7160;18;97;15;2024-09-09;2030026.0
7238;1;144;10;2024-09-09;22141.0
8112;37;134;11;2024-09-09;51894.0
9268;21;1;6;2024-09-09;198735.0
682;20;18;2;2024-09-10;53145.0
769;29;59;14;2024-09-10;1220326.0
4234;9;132;12;2024-09-10;17818.2
4514;8;102;14;2024-09-10;11065.6
6321;2;143;13;2024-09-10;57674.0
6633;27;126;11;2024-09-10;27975.6
7571;43;51;14;2024-09-10;898226.0
8133;46;11;2;2024-09-10;72464.0
9160;4;125;3;2024-09-10;10206.0
9991;14;64;12;2024-09-10;1271163.65
268;24;97;5;2024-09-11;676675.0
1379;8;28;12;2024-09-11;162547.85
1484;16;104;3;2024-09-11;10582.05
1739;6;1;14;2024-09-11;463715.0
1758;10;68;4;2024-09-11;267588.0
2561;36;55;12;2024-09-11;1253853.7
2909;16;61;13;2024-09-11;346029.9
3045;9;12;6;2024-09-11;15539.15
6637;37;72;3;2024-09-11;298994.0
6896;39;65;7;2024-09-11;169958.8
7552;41;80;4;2024-09-11;516895.0
8081;20;50;3;2024-09-11;32136.6
9078;4;1;8;2024-09-11;251731.0
9115;5;85;8;2024-09-11;308630.0
9176;4;132;15;2024-09-11;23445.0
9349;37;48;11;2024-09-11;153995.0
657;19;121;13;2024-09-12;45624.7
1947;39;140;11;2024-09-12;32756.0
3331;5;133;14;2024-09-12;26498.0
6969;19;63;8;2024-09-12;1119661.0
8323;9;106;5;2024-09-12;20827.8
9958;2;144;12;2024-09-12;25241.5
908;42;98;13;2024-09-13;1031695.0
3218;4;11;9;2024-09-13;309782.65
3830;28;18;7;2024-09-13;186007.0
4426;16;60;14;2024-09-13;1522515.0
4846;40;19;6;2024-09-13;93664.3
5473;7;67;13;2024-09-13;1115258.0
5754;14;52;10;2024-09-13;137041.0
6491;38;125;15;2024-09-13;51031.0
6852;14;147;13;2024-09-13;37421.45
7710;4;61;13;2024-09-13;364242.0
9327;24;7;7;2024-09-13;129799.45
9431;35;22;2;2024-09-13;74960.7
226;18;144;13;2024-09-14;27344.8
1164;4;62;7;2024-09-14;679776.3
1455;14;130;5;2024-09-14;20720.0
2738;48;140;13;2024-09-14;38712.5
2891;38;89;14;2024-09-14;1046418.35
2962;33;148;10;2024-09-14;45463.2
3924;35;24;7;2024-09-14;162625.0
5535;2;99;12;2024-09-14;1222840.0
6555;23;79;6;2024-09-14;396881.0
6574;27;8;8;2024-09-14;39873.0
6873;42;124;12;2024-09-14;45239.0
7141;34;35;7;2024-09-14;77039.0
7454;40;117;3;2024-09-14;12309.0
9016;17;15;9;2024-09-14;238543.1
9478;8;60;6;2024-09-14;652507.0
9621;11;144;12;2024-09-14;25241.5
1;3;136;9;2024-09-15;16873.9
986;36;119;1;2024-09-15;3256.0
2209;25;121;7;2024-09-15;24567.0
5213;47;66;5;2024-09-15;62858.0
5269;25;60;5;2024-09-15;543755.0
9170;8;48;12;2024-09-15;176836.0
270;2;119;12;2024-09-16;39070.0
296;38;89;15;2024-09-16;1180171.0
1139;48;83;3;2024-09-16;384191.4
1185;33;92;7;2024-09-16;590880.05
1429;47;17;6;2024-09-16;80021.35
2365;22;115;3;2024-09-16;2367.4
3240;6;134;9;2024-09-16;40335.1
3752;6;45;14;2024-09-16;131719.4
4183;46;46;12;2024-09-16;59805.0
4891;1;19;11;2024-09-16;180756.0
7414;3;71;15;2024-09-16;1854980.45
7879;8;137;14;2024-09-16;47397.0
8619;28;92;8;2024-09-16;710833.0
8901;13;127;11;2024-09-16;17043.0
8976;38;57;11;2024-09-16;1241361.2
952;18;56;14;2024-09-17;601843.0
1234;47;129;1;2024-09-17;3102.7
2332;33;109;12;2024-09-17;7472.0
2610;6;89;11;2024-09-17;822186.05
2879;5;115;8;2024-09-17;6312.75
3521;3;85;9;2024-09-17;347208.0
3695;38;6;1;2024-09-17;11820.0
3852;21;129;15;2024-09-17;46543.35
3875;10;11;15;2024-09-17;516305.05
5221;7;93;9;2024-09-17;904293.0
6002;13;79;1;2024-09-17;66147.0
6585;14;31;13;2024-09-17;107680.0
6745;5;47;6;2024-09-17;34901.1
6797;23;5;11;2024-09-17;260359.0
7091;3;32;4;2024-09-17;50010.0
7598;5;76;2;2024-09-17;281576.2
7653;18;97;7;2024-09-17;899977.75
8147;48;118;15;2024-09-17;61490.65
8588;24;120;9;2024-09-17;26714.0
9281;35;118;6;2024-09-17;24596.45
97;25;48;2;2024-09-18;29473.0
109;39;96;7;2024-09-18;494346.0
804;2;63;3;2024-09-18;398879.35
857;8;47;3;2024-09-18;17450.55
1711;4;115;5;2024-09-18;3945.35
2206;11;146;9;2024-09-18;4464.0
2434;11;5;5;2024-09-18;112427.75
2680;15;92;7;2024-09-18;590880.05
3181;11;132;7;2024-09-18;10941.0
3360;13;82;10;2024-09-18;516340.0
6538;11;33;11;2024-09-18;73873.0
6653;35;45;12;2024-09-18;118845.0
7432;34;31;3;2024-09-18;23606.55
8375;28;24;14;2024-09-18;325251.0
366;18;16;14;2024-09-19;399079.8
508;36;109;13;2024-09-19;7690.25
523;9;130;7;2024-09-19;27558.55
1302;30;6;11;2024-09-19;123520.9
1683;13;32;2;2024-09-19;25005.0
2207;45;79;4;2024-09-19;264587.0
3448;27;142;6;2024-09-19;4958.0
4037;33;40;14;2024-09-19;188648.15
4531;4;118;6;2024-09-19;25891.0
4724;23;116;8;2024-09-19;20604.0
5720;6;38;11;2024-09-19;276519.35
5728;5;10;10;2024-09-19;304313.5
5963;49;7;7;2024-09-19;136631.0
9756;32;84;7;2024-09-19;288768.65
678;3;107;10;2024-09-20;14377.3
1103;38;12;9;2024-09-20;24536.0
4236;21;109;2;2024-09-20;1182.75
6317;6;54;3;2024-09-20;364604.0
6762;39;30;12;2024-09-20;367625.3
7378;23;77;3;2024-09-20;134114.0
9039;6;63;3;2024-09-20;398879.35
9427;20;66;9;2024-09-20;113145.0
9972;25;116;2;2024-09-20;5151.0
75;38;91;10;2024-09-21;1348860.0
887;10;40;10;2024-09-21;134748.0
1425;36;137;14;2024-09-21;45027.15
1716;16;48;15;2024-09-21;221045.0
1870;4;122;14;2024-09-21;17589.25
3250;30;109;3;2024-09-21;1774.6
3730;33;104;9;2024-09-21;33417.0
5143;21;55;11;2024-09-21;1209859.0
5674;3;111;6;2024-09-21;24425.45
7521;4;139;1;2024-09-21;1353.75
8712;43;31;12;2024-09-21;94427.15
9901;39;144;9;2024-09-21;18930.65
544;28;134;6;2024-09-22;28306.0
621;18;107;8;2024-09-22;11501.65
1753;42;27;13;2024-09-22;203916.55
2251;29;102;2;2024-09-22;1580.8
2821;34;128;2;2024-09-22;8835.95
5866;23;31;8;2024-09-22;62951.75
6379;31;6;10;2024-09-22;118202.0
6642;35;5;7;2024-09-22;157398.85
6743;4;33;4;2024-09-22;26863.0
7207;11;26;15;2024-09-22;246285.6
7511;2;134;14;2024-09-22;62744.65
7520;19;63;1;2024-09-22;132960.1
7871;13;87;11;2024-09-22;698686.05
8138;30;107;3;2024-09-22;4540.0
8918;8;91;2;2024-09-22;269772.0
9301;42;85;7;2024-09-22;270051.0
757;37;36;12;2024-09-23;271217.0
2564;29;42;5;2024-09-23;28465.8
3600;34;62;6;2024-09-23;613332.0
3799;13;21;11;2024-09-23;91276.0
3868;20;118;12;2024-09-23;49191.95
4275;46;54;13;2024-09-23;1500955.35
4518;25;59;6;2024-09-23;496847.15
4848;39;53;11;2024-09-23;560903.75
5091;15;28;10;2024-09-23;135456.7
5598;46;50;6;2024-09-23;67656.0
6114;41;19;2;2024-09-23;31221.75
6234;38;34;1;2024-09-23;4918.0
6363;17;147;9;2024-09-23;27271.0
6660;42;25;10;2024-09-23;121265.0
7299;3;138;7;2024-09-23;29281.0
8489;48;116;6;2024-09-23;14680.35
1709;9;14;11;2024-09-24;374225.9
2123;11;145;12;2024-09-24;49588.1
3027;5;53;6;2024-09-24;305947.5
3036;18;21;13;2024-09-24;113549.0
4021;42;29;8;2024-09-24;277478.85
4709;8;112;15;2024-09-24;32714.0
5530;29;37;9;2024-09-24;51878.55
6374;47;28;2;2024-09-24;28517.0
7099;7;71;10;2024-09-24;1301741.0
8325;5;44;15;2024-09-24;153997.85
8372;41;35;8;2024-09-24;83641.8
74;45;54;11;2024-09-25;1270038.85
512;14;12;14;2024-09-25;36258.65
1270;2;87;11;2024-09-25;698686.05
1564;16;72;15;2024-09-25;1420221.5
1918;25;22;12;2024-09-25;473434.0
2681;38;36;9;2024-09-25;193242.35
2687;22;52;12;2024-09-25;156226.55
3135;33;6;14;2024-09-25;157208.85
3733;41;87;3;2024-09-25;190551.0
4347;44;145;13;2024-09-25;53720.6
7288;47;43;7;2024-09-25;245678.0
8516;10;136;6;2024-09-25;11841.0
135;14;22;11;2024-09-26;433981.0
452;28;134;2;2024-09-26;8963.25
1534;18;84;4;2024-09-26;165011.2
2197;15;77;10;2024-09-26;424694.65
2515;23;133;5;2024-09-26;8990.8
2961;9;63;3;2024-09-26;419873.0
4543;28;59;14;2024-09-26;1159309.7
5125;46;65;8;2024-09-26;194238.9
5142;6;51;2;2024-09-26;128318.0
5313;29;89;15;2024-09-26;1121162.45
5496;41;144;10;2024-09-26;21033.95
6261;20;2;10;2024-09-26;139982.0
6447;13;4;13;2024-09-26;43964.0
6573;48;79;10;2024-09-26;628394.6
6702;42;87;5;2024-09-26;317585.0
6763;32;46;10;2024-09-26;47346.1
9306;43;48;11;2024-09-26;153995.0
9582;31;88;6;2024-09-26;275518.05
179;41;76;14;2024-09-27;1971036.25
712;29;44;6;2024-09-27;61598.95
3105;39;120;6;2024-09-27;18747.0
3107;25;11;14;2024-09-27;481884.65
3306;46;99;9;2024-09-27;965400.0
3991;26;102;1;2024-09-27;790.4
4490;15;52;15;2024-09-27;205562.0
5327;28;76;12;2024-09-27;1778379.0
6385;47;69;4;2024-09-27;172007.0
7670;18;38;3;2024-09-27;75413.85
8268;4;36;13;2024-09-27;279127.1
8364;29;62;13;2024-09-27;1328886.0
8792;27;114;7;2024-09-27;5315.25
9948;44;73;1;2024-09-27;136002.0
939;47;34;1;2024-09-28;4918.0
1370;29;93;5;2024-09-28;502385.0
2290;44;83;8;2024-09-28;1024509.45
2642;36;49;8;2024-09-28;106114.0
4823;30;42;8;2024-09-28;45545.85
5090;48;140;14;2024-09-28;43884.0
6690;33;43;1;2024-09-28;35097.0
6881;25;18;6;2024-09-28;151463.25
7823;25;78;6;2024-09-28;694040.55
7834;24;54;7;2024-09-28;808206.8
353;6;88;5;2024-09-29;229597.9
434;46;98;13;2024-09-29;980110.25
3581;39;113;5;2024-09-29;21975.0
4749;29;101;5;2024-09-29;2201.15
7029;18;34;13;2024-09-29;60731.6
7264;9;108;8;2024-09-29;25425.8
7547;42;73;6;2024-09-29;858960.0
8234;18;63;4;2024-09-29;531839.45
9286;3;52;14;2024-09-29;182264.15
9514;23;76;3;2024-09-29;444595.0
54;27;144;4;2024-09-30;8857.0
2666;16;15;3;2024-09-30;83699.0
2743;40;130;4;2024-09-30;16576.0
2768;7;62;9;2024-09-30;873998.1
3559;11;8;1;2024-09-30;4984.0
4409;25;88;6;2024-09-30;290019.0
4503;26;34;12;2024-09-30;56059.5
4602;47;131;13;2024-09-30;12527.0
5472;22;146;3;2024-09-30;1413.6
6828;24;8;8;2024-09-30;39873.0
7990;38;61;8;2024-09-30;212941.55
8475;25;43;15;2024-09-30;500130.35
9272;42;70;10;2024-09-30;343554.0
9789;2;86;14;2024-09-30;1243857.8
239;28;28;10;2024-10-01;142586.0
1133;49;100;13;2024-10-01;1291812.85
1459;5;133;4;2024-10-01;7571.0
2737;22;82;10;2024-10-01;516340.0
3547;28;80;8;2024-10-01;982101.45
5058;23;115;13;2024-10-01;10798.0
5606;12;131;4;2024-10-01;3854.0
6220;7;103;11;2024-10-01;18696.95
6243;28;117;15;2024-10-01;61545.0
7775;1;100;7;2024-10-01;732202.0
8220;8;63;13;2024-10-01;1728477.5
8502;20;145;8;2024-10-01;34799.0
8654;34;109;10;2024-10-01;6227.0
8851;45;86;6;2024-10-01;561139.0
9004;8;142;6;2024-10-01;4958.0
9426;19;84;15;2024-10-01;651358.0
898;1;6;7;2024-10-02;78603.95
1340;39;138;11;2024-10-02;46014.0
1420;45;24;12;2024-10-02;264846.7
1854;48;143;6;2024-10-02;26619.0
2520;4;88;10;2024-10-02;483365.0
2931;13;12;5;2024-10-02;12949.45
3917;43;84;9;2024-10-02;371274.25
5184;2;56;7;2024-10-02;300921.0
6006;45;4;6;2024-10-02;19276.45
7062;3;24;11;2024-10-02;255554.0
7509;41;14;5;2024-10-02;170102.25
8033;39;39;11;2024-10-02;309662.95
8509;28;89;8;2024-10-02;597952.8
8683;28;92;10;2024-10-02;844113.95
8964;19;118;6;2024-10-02;24596.45
8985;5;60;11;2024-10-02;1136448.9
9059;2;26;12;2024-10-02;207398.0
1849;35;108;3;2024-10-03;9535.15
2069;11;130;4;2024-10-03;16576.0
2846;16;26;4;2024-10-03;65676.35
4028;25;111;1;2024-10-03;4070.75
4673;38;148;9;2024-10-03;43070.0
5614;31;93;2;2024-10-03;190906.3
5794;25;38;6;2024-10-03;150828.65
6299;30;111;3;2024-10-03;12856.0
8195;11;133;1;2024-10-03;1893.0
8421;42;35;3;2024-10-03;31366.15
9105;29;57;2;2024-10-03;225701.95
1956;42;22;2;2024-10-04;74960.7
1959;33;28;15;2024-10-04;213878.0
2058;7;113;10;2024-10-04;43950.0
3593;22;68;7;2024-10-04;444866.0
3755;10;119;8;2024-10-04;24744.65
4594;9;82;8;2024-10-04;392418.4
5747;48;116;1;2024-10-04;2576.0
6183;10;69;9;2024-10-04;407385.0
6196;47;52;15;2024-10-04;195283.9
7087;38;19;12;2024-10-04;187328.6
7624;10;56;5;2024-10-04;204196.8
7845;6;83;13;2024-10-04;1664827.5
7999;43;43;8;2024-10-04;266736.25
8653;33;100;9;2024-10-04;894331.9
9654;4;67;11;2024-10-04;896496.0
26;19;147;14;2024-10-05;40299.95
168;48;7;6;2024-10-05;111257.35
1640;18;58;3;2024-10-05;310150.3
2219;43;135;6;2024-10-05;9373.65
3032;1;137;9;2024-10-05;28945.55
3625;18;141;6;2024-10-05;28691.0
4048;26;34;2;2024-10-05;9343.25
4544;6;51;3;2024-10-05;182853.15
6241;2;130;15;2024-10-05;62161.0
6350;1;3;3;2024-10-05;27073.0
6373;19;23;1;2024-10-05;10620.05
7210;43;3;15;2024-10-05;128594.85
8512;25;77;13;2024-10-05;552102.95
8715;14;6;11;2024-10-05;123520.9
9872;6;140;6;2024-10-05;17866.65
681;32;76;3;2024-10-06;422365.25
730;43;148;15;2024-10-06;71783.0
1028;39;146;5;2024-10-06;2356.0
1647;48;35;10;2024-10-06;110055.0
1823;38;131;6;2024-10-06;5492.9
1931;32;94;15;2024-10-06;580699.85
2150;14;23;12;2024-10-06;134144.0
4306;19;11;12;2024-10-06;413043.85
4663;26;90;12;2024-10-06;901709.6
6118;23;97;5;2024-10-06;676675.0
7435;26;11;2;2024-10-06;72464.0
7575;20;67;3;2024-10-06;257367.0
8007;17;127;8;2024-10-06;11775.25
499;39;101;15;2024-10-07;6951.0
2105;33;105;8;2024-10-07;2476.0
2306;7;11;1;2024-10-07;36232.0
2314;45;49;4;2024-10-07;50404.15
2398;2;46;9;2024-10-07;42611.3
4756;36;121;7;2024-10-07;24567.0
5379;35;53;1;2024-10-07;53675.0
5519;4;30;9;2024-10-07;290231.0
8616;28;116;7;2024-10-07;17127.55
8757;45;31;11;2024-10-07;86558.3
9704;6;128;13;2024-10-07;60459.0
72;16;48;2;2024-10-08;29473.0
107;38;98;8;2024-10-08;634889.0
282;30;130;1;2024-10-08;4144.0
1032;2;35;4;2024-10-08;44022.0
2011;33;47;1;2024-10-08;6123.0
3275;44;77;9;2024-10-08;382224.9
4636;45;111;7;2024-10-08;28497.15
5384;1;42;8;2024-10-08;47943.0
6181;31;11;12;2024-10-08;434783.0
6736;7;6;4;2024-10-08;44916.95
6840;13;23;15;2024-10-08;159295.05
7466;44;114;8;2024-10-08;6394.0
8446;39;127;8;2024-10-08;11775.25
8522;4;80;10;2024-10-08;1292238.0
8743;10;129;10;2024-10-08;32662.0
360;33;63;3;2024-10-09;419873.0
2494;24;74;13;2024-10-09;1068997.95
2949;41;38;8;2024-10-09;201104.55
3380;38;132;7;2024-10-09;10941.0
5306;46;83;10;2024-10-09;1348039.0
6478;14;69;6;2024-10-09;271590.0
6520;13;95;13;2024-10-09;862129.75
7650;20;89;9;2024-10-09;708102.0
7944;24;119;15;2024-10-09;46395.15
9734;15;41;12;2024-10-09;120840.0
9735;20;34;4;2024-10-09;18686.5
549;27;9;10;2024-10-10;397055.0
2027;47;95;1;2024-10-10;66317.6
2593;4;109;10;2024-10-10;6227.0
2645;25;89;1;2024-10-10;78678.0
2679;25;29;12;2024-10-10;416217.8
3517;10;18;8;2024-10-10;212580.0
3950;17;109;7;2024-10-10;4359.0
4703;9;36;2;2024-10-10;42942.85
5461;14;36;4;2024-10-10;85885.7
5532;7;84;7;2024-10-10;303967.0
5990;23;138;4;2024-10-10;15895.4
7060;32;100;13;2024-10-10;1291812.85
9177;25;18;9;2024-10-10;239152.0
918;11;43;1;2024-10-11;33342.15
979;9;58;7;2024-10-11;723683.4
1242;27;99;7;2024-10-11;750867.0
1609;7;108;8;2024-10-11;25425.8
1833;21;74;6;2024-10-11;519351.0
2060;40;135;10;2024-10-11;16445.0
2328;19;30;6;2024-10-11;193487.0
3058;17;79;6;2024-10-11;377036.95
4203;10;104;1;2024-10-11;3527.35
4243;13;84;2;2024-10-11;82505.6
8171;19;3;5;2024-10-11;42864.95
9283;28;48;10;2024-10-11;147364.0
9870;22;134;12;2024-10-11;56611.0
252;15;70;1;2024-10-12;34355.0
3053;27;3;15;2024-10-12;128594.85
3432;28;12;7;2024-10-12;18128.85
3711;19;123;6;2024-10-12;15828.9
4334;24;13;15;2024-10-12;110395.7
4487;13;16;9;2024-10-12;270054.0
5079;1;41;8;2024-10-12;84800.0
5624;36;28;15;2024-10-12;213878.0
5809;15;112;4;2024-10-12;8287.8
6778;17;48;6;2024-10-12;83997.1
7716;41;36;2;2024-10-12;42942.85
8766;8;94;8;2024-10-12;309706.65
9847;16;84;4;2024-10-12;173696.0
9955;7;15;11;2024-10-12;306897.0
957;32;54;3;2024-10-13;346373.8
1538;16;35;9;2024-10-13;99050.0
3696;41;127;3;2024-10-13;4415.6
5891;13;147;13;2024-10-13;37421.45
6071;48;54;15;2024-10-13;1823022.0
7346;34;124;11;2024-10-13;41469.0
8051;32;65;8;2024-10-13;194238.9
8265;30;44;7;2024-10-13;75648.0
8531;8;23;6;2024-10-13;67072.0
8788;46;81;6;2024-10-13;696246.45
9032;36;26;2;2024-10-13;34566.0
9965;5;136;6;2024-10-13;11248.95
65;21;4;7;2024-10-14;22489.35
764;1;28;10;2024-10-14;135456.7
894;36;124;8;2024-10-14;30159.0
1396;16;24;2;2024-10-14;44140.8
1633;12;92;4;2024-10-14;337645.2
1960;33;87;7;2024-10-14;468019.0
2013;19;40;14;2024-10-14;188648.15
3187;12;122;5;2024-10-14;6612.0
4128;15;119;12;2024-10-14;37116.5
4207;5;88;5;2024-10-14;241682.0
6424;46;134;11;2024-10-14;51894.0
6556;46;102;4;2024-10-14;3328.0
7024;21;16;14;2024-10-14;399079.8
7244;17;119;9;2024-10-14;29302.0
7441;40;51;1;2024-10-14;60951.05
8411;19;20;14;2024-10-14;410084.6
8707;48;134;7;2024-10-14;31371.85
132;3;5;12;2024-10-15;284028.0
740;46;139;11;2024-10-15;15674.0
973;25;19;13;2024-10-15;213621.0
1751;36;115;5;2024-10-15;3945.35
2582;35;132;1;2024-10-15;1484.85
3761;21;27;6;2024-10-15;99069.0
4088;29;38;13;2024-10-15;326795.25
5235;26;31;10;2024-10-15;82831.0
6028;34;39;4;2024-10-15;118531.0
6215;23;145;4;2024-10-15;16529.05
6709;35;149;10;2024-10-15;11054.2
7217;33;77;9;2024-10-15;382224.9
7397;9;8;13;2024-10-15;61554.3
