sale_id;purchase_id;sale_total_BRL;total_cost_BRL;gross_profit_BRL
4402;854;314712.0;314747.76;-35.76000000000931
3671;662;29291.35;32111.79;-2820.4400000000023
3266;1015;66245.0;66253.02;-8.020000000004075
1462;802;17145.6;18050.5;-904.9000000000015
1068;1056;206133.0;191406.3;14726.700000000012
7472;1047;130272.0;130286.82;-14.820000000006985
9831;870;37490.8;43686.36;-6195.559999999998
9705;994;243804.2;230207.32;13596.880000000005
9631;775;22141.0;20075.2;2065.7999999999993
6606;976;293818.0;286421.72;7396.280000000028
6563;922;1353351.0;1289356.7999999998;63994.200000000186
5109;1027;401908.0;385421.52;16486.47999999998
4692;939;123665.3;130190.57;-6525.270000000004
9107;886;110055.0;110068.2;-13.19999999999709
2573;992;24605.0;24417.51;187.4900000000016
2220;1061;130022.0;130036.5;-14.5
2044;1042;58084.9;61149.06;-3064.159999999996
1376;1065;533125.0;533182.14;-57.14000000001397
1335;825;118359.0;118372.29000000001;-13.290000000008149
1284;1060;150030.0;150046.45;-16.45000000001164
493;1024;13474.8;14543.89;-1069.0900000000001
2781;892;1022220.0;990214.1000000001;32005.899999999907
8885;678;176564.15;167386.24;9177.910000000003
8116;922;135335.0;128935.68;6399.320000000007
7529;1054;1019033.65;1002069.0;16964.650000000023
6358;996;18471.0;16569.15;1901.8499999999985
5707;990;47466.0;47472.259999999995;-6.259999999994761
5520;1035;21749.0;18442.0;3307.0
5057;948;165683.0;165703.02000000002;-20.020000000018626
2571;1050;87517.0;87527.58;-10.580000000001746
2554;1035;17399.0;14753.6;2645.3999999999996
1555;517;14852.0;14853.76;-1.7600000000002183
286;886;33017.0;33020.46;-3.459999999999127
4117;1048;180609.25;190136.98;-9527.73000000001
6531;1052;549936.0;580210.55;-30274.550000000047
8517;911;82231.05;85983.7;-3752.649999999994
8209;995;106000.0;95084.1;10915.899999999994
8074;1059;63648.1;67005.26000000001;-3357.1600000000108
7577;1034;533082.05;475812.36;57269.69000000006
8749;1047;607934.0;608005.16;-71.1600000000326
4814;827;21211.0;21212.87;-1.8699999999989814
3017;1047;260543.0;260573.64;-30.64000000001397
3676;976;85885.7;88129.76;-2244.0599999999977
3104;1004;2371.2;2206.69;164.50999999999976
2953;1048;241965.0;241992.52000000002;-27.520000000018626
2885;366;640318.05;674252.2999999999;-33934.24999999988
636;1026;27084.0;27086.96;-2.959999999999127
615;970;28822.05;30342.1;-1520.0499999999993
4463;863;515865.0;515923.55999999994;-58.559999999939464
8944;769;292083.0;292119.84;-36.84000000002561
8309;320;996646.0;1266253.1;-269607.1000000001
7965;595;365965.65;385267.87;-19302.219999999972
7928;1024;170208.0;174526.68;-4318.679999999993
7287;1048;120982.0;120996.26000000001;-14.260000000009313
7279;589;100737.0;105423.90000000001;-4686.900000000009
2863;1001;132862.0;130234.9;2627.100000000006
2309;1019;138055.9;145339.74;-7283.8399999999965
1726;989;1136448.9;1196409.5;-59960.60000000009
1155;993;1245.0;1212.38;32.61999999999989
1038;662;146458.65;160558.95;-14100.300000000017
1006;1013;24849.0;21960.72;2888.279999999999
9148;978;19674.0;19676.149999999998;-2.149999999997817
8470;902;541986.4;570578.82;-28592.419999999925
7146;696;699788.0;699871.3;-83.30000000004657
7094;855;596858.4;628342.02;-31483.619999999995
6240;887;759.05;799.38;-40.33000000000004
4273;1037;452642.7;476529.48;-23886.77999999997
4259;1031;14811.0;13720.32;1090.6800000000003
188;842;41030.0;42824.2;-1794.199999999997
3698;800;1201047.0;1201187.12;-140.12000000011176
3545;1048;164190.4;172851.8;-8661.399999999994
3532;800;343156.0;343196.32;-40.320000000006985
2727;983;128132.0;128147.84;-15.839999999996508
2041;993;7472.0;7274.280000000001;197.71999999999935
1381;858;62743.7;63719.44;-975.7400000000052
4249;775;22141.0;20075.2;2065.7999999999993
8285;1023;1156735.2;1217762.2;-61027.0
9912;997;34131.6;35932.71;-1801.1100000000006
9772;1049;76673.0;76682.1;-9.10000000000582
9027;861;111257.35;117125.76;-5868.409999999989
8692;951;132306.0;132322.05;-16.04999999998836
7225;1058;8672.0;8673.119999999999;-1.1199999999989814
565;987;8679.2;9137.7;-458.5
6586;942;11276.0;11277.42;-1.4200000000000728
6328;902;326007.0;326045.04;-38.039999999979045
5835;1019;33536.0;33539.94;-3.9400000000023283
1264;1060;90018.0;90027.87;-9.869999999995343
159;669;188574.0;191310.9;-2736.899999999994
6956;1050;87517.0;87527.58;-10.580000000001746
9903;1059;27277.35;28716.54;-1439.1900000000023
6082;1038;52084.7;54832.8;-2748.100000000006
6070;775;12620.75;12045.119999999999;575.630000000001
5400;870;8331.5;9708.08;-1376.58
4164;886;121061.0;121075.01999999999;-14.019999999989523
6406;874;364242.0;364284.57;-42.570000000006985
3892;769;547655.0;547724.7000000001;-69.70000000006985
3046;922;1028546.95;1031485.44;-2938.4899999999907
892;1013;99397.0;87842.88;11554.119999999995
811;1014;23673.0;23675.89;-2.889999999999418
3943;1021;118791.0;118804.86;-13.860000000000582
9784;724;66237.8;69731.28;-3493.479999999996
9419;1063;33153.0;33156.48;-3.4800000000032014
6911;1041;3135.0;3134.97;0.03000000000020009
6508;827;11514.0;12121.64;-607.6399999999994
4984;976;180811.0;176259.52;4551.4800000000105
3080;1024;40424.4;43631.67;-3207.269999999997
2397;1009;6543.0;6382.41;160.59000000000015
1921;1020;69121.05;72767.45999999999;-3646.409999999989
3301;1049;267078.25;281167.7;-14089.450000000012
7055;976;293818.0;286421.72;7396.280000000028
9022;948;314797.7;331406.04000000004;-16608.340000000026
7711;885;17454.0;17456.25;-2.25
7536;976;248615.0;242356.84;6258.1600000000035
5634;1034;841708.0;713718.54;127989.45999999996
8219;696;279915.0;279948.52;-33.52000000001863
3226;969;4782.0;4782.35;-0.3500000000003638
359;1048;65676.35;69140.72;-3464.3699999999953
4524;1015;62932.75;66253.02;-3320.270000000004
3149;1025;334486.0;334525.4;-39.40000000002328
900;1045;6944.0;5971.42;972.5799999999999
6242;769;146041.0;146059.92;-18.920000000012806
1249;920;3973.85;4183.56;-209.7100000000005
1618;1034;374093.0;317208.24;56884.76000000001
2616;802;36097.0;36101.0;-4.0
3288;933;183678.7;180265.28;3413.420000000013
3861;854;786780.0;786869.4;-89.40000000002328
4252;1050;95019.0;100031.52;-5012.520000000004
4952;850;775343.0;775415.7;-72.69999999995343
5426;1026;16927.0;16929.35;-2.349999999998545
7583;1066;11229.0;13378.02;-2149.0200000000004
8324;886;146373.15;154095.47999999998;-7722.329999999987
9188;812;1377093.4;1449731.92;-72638.52000000002
9520;978;18690.3;19676.149999999998;-985.8499999999985
6805;685;100808.3;108537.12;-7728.819999999992
9727;1036;2222973.0;2223231.0;-258.0
9815;969;27256.45;28694.100000000002;-1437.6500000000015
8057;906;15622.0;16103.25;-481.25
9726;997;18617.15;19599.66;-982.5099999999984
7863;1013;16566.0;14640.48;1925.5200000000004
5904;969;9564.0;9564.7;-0.7000000000007276
7798;1004;4741.45;4413.38;328.0699999999997
7326;595;29633.0;29635.99;-2.9900000000016007
7152;958;1753518.0;1753734.45;-216.44999999995343
5923;320;568088.6;759751.86;-191663.26
5623;1056;130550.9;127604.2;2946.699999999997
4230;952;8264.0;8265.2;-1.2000000000007276
3740;1034;1243857.8;1110228.8399999999;133628.9600000002
7810;956;68840.8;72034.88;-3194.0800000000017
3204;1036;1548671.95;1630369.4;-81697.44999999995
8102;855;397905.6;418894.68;-20989.080000000016
5584;1034;621928.9;555114.4199999999;66814.4800000001
5370;1060;150030.0;150046.45;-16.45000000001164
8279;1056;130550.9;127604.2;2946.699999999997
2808;922;642841.25;644678.3999999999;-1837.1499999999069
1252;983;128132.0;128147.84;-15.839999999996508
1211;882;56155.0;58660.72;-2505.720000000001
866;920;43713.3;46019.16;-2305.8600000000006
843;1065;1181759.15;1244091.6600000001;-62332.51000000024
805;972;19734.0;19256.88;477.119999999999
1388;1002;7540.0;6600.14;939.8599999999997
9644;1035;45455.6;40572.4;4883.199999999997
9634;970;34585.7;36410.520000000004;-1824.820000000007
8504;990;12297.75;12946.98;-649.2299999999996
8288;1002;32232.55;29700.63;2531.9199999999983
6229;1015;125865.5;132506.04;-6640.540000000008
4708;1039;344014.0;362161.44;-18147.440000000002
3720;850;245525.6;258471.9;-12946.299999999988
3707;904;19535.0;20370.9;-835.9000000000015
9495;979;3346.0;3345.99;0.010000000000218279
3015;1025;735868.0;735955.88;-87.88000000000466
2604;1055;13185.0;12317.189999999999;867.8100000000013
1858;1052;1567317.6;1740631.65;-173314.0499999998
1294;974;13819.65;14466.21;-646.5599999999995
1048;854;944137.0;944243.28;-106.28000000002794
245;1052;769910.0;812294.77;-42384.77000000002
16;898;18816.65;19809.66;-993.0099999999984
3404;921;14719.3;14761.099999999999;-41.79999999999927
9980;595;385227.0;385267.87;-40.86999999999534
9412;1063;47242.55;49734.72;-2492.1699999999983
7433;724;22078.95;23243.760000000002;-1164.8100000000013
7119;933;505115.95;495729.52;9386.429999999993
5840;1064;356938.75;375765.60000000003;-18826.850000000035
5291;942;32136.6;33832.26;-1695.6600000000035
4414;887;4796.0;4796.28;-0.27999999999974534
4925;775;15499.0;14052.64;1446.3600000000006
3115;1057;1470.6;1547.9499999999998;-77.34999999999991
2699;995;127200.0;114100.92;13099.080000000002
2133;738;266736.25;280804.8;-14068.549999999988
1997;1034;1155010.95;1030926.78;124084.16999999993
5097;1027;803816.0;770843.04;32972.95999999996
6989;917;159579.1;167998.32;-8419.220000000001
9189;1054;1072667.0;1002069.0;70598.0
9100;816;37206.0;37209.76;-3.7600000000020373
7076;855;139616.0;139631.56;-15.559999999997672
6978;953;318057.15;311767.44;6289.710000000021
8452;1059;4786.0;4786.09;-0.09000000000014552
5409;989;516567.25;543822.5;-27255.25
3308;929;706208.0;706297.1000000001;-89.10000000009313
6926;607;722877.0;722507.1;369.9000000000233
2046;995;10600.0;9508.41;1091.5900000000001
249;800;1115258.0;1115388.04;-130.04000000003725
9865;811;1197070.0;1197181.04;-111.04000000003725
9244;802;27073.0;27075.75;-2.75
4454;1041;35734.25;37619.64;-1885.3899999999994
9697;1060;199539.9;210065.03;-10525.130000000005
1619;1041;23823.15;25079.76;-1256.609999999997
149;1021;112851.45;118804.86;-5953.4100000000035
4008;902;40751.0;40755.63;-4.629999999997381
5233;886;62731.35;66040.92;-3309.5699999999997
9963;1038;4984.0;4984.8;-0.8000000000001819
9417;924;53780.45;55662.479999999996;-1882.0299999999988
8282;1051;393922.0;393966.87;-44.86999999999534
8103;942;149970.8;157883.88;-7913.080000000016
7937;974;3967.0;3945.33;21.670000000000073
7675;802;135363.0;135378.75;-15.75
7556;1037;198528.0;198553.95;-25.95000000001164
5200;602;4275.0;4275.0;0.0
2386;922;1671388.2;1676163.8399999999;-4775.639999999898
2671;1058;9636.0;9636.8;-0.7999999999992724
2658;1022;858960.0;859062.8999999999;-102.89999999990687
2496;949;28407.85;29906.340000000004;-1498.4900000000052
1993;1044;8498.7;8237.3;261.40000000000146
1290;976;226014.0;220324.4;5689.600000000006
1269;971;26037.6;26449.12;-411.52000000000044
274;969;43036.0;43041.15;-5.150000000001455
126;850;613813.05;646179.75;-32366.699999999953
4451;995;148400.0;133117.74;15282.26000000001
4607;917;195974.0;195998.04;-24.04000000000815
9350;952;11776.2;12397.8;-621.5999999999985
5551;850;1938358.0;1938539.25;-181.25
4376;320;284044.3;379875.93;-95831.63
8620;850;245525.6;258471.9;-12946.299999999988
1312;854;149488.2;157373.88;-7885.679999999993
891;789;11386.7;11987.24;-600.539999999999
361;1037;595582.0;595661.85;-79.84999999997672
3255;808;229379.0;230397.44;-1018.4400000000023
9456;905;32248.0;33240.14;-992.1399999999994
9240;1051;393922.0;393966.87;-44.86999999999534
7956;858;115580.0;111509.02;4070.979999999996
7348;517;3713.0;3713.44;-0.44000000000005457
6543;724;54230.0;54235.44;-5.440000000002328
6345;1052;1429834.0;1508547.43;-78713.42999999993
5600;1059;13639.15;14358.27;-719.1200000000008
5127;1038;42614.15;44863.200000000004;-2249.050000000003
5055;971;41112.0;39673.68;1438.3199999999997
7563;907;468019.0;482420.54000000004;-14401.540000000037
4934;1044;18696.95;18122.06;574.8899999999994
4578;607;294313.8;309645.9;-15332.100000000035
3627;902;244505.0;244533.77999999997;-28.779999999969732
3472;1056;424289.95;414713.64999999997;9576.300000000047
2631;1067;416430.0;411451.04000000004;4978.959999999963
2364;696;132960.1;139974.26;-7014.1600000000035
2295;1051;374225.9;393966.87;-19740.969999999972
1546;1067;182588.1;189900.48;-7312.380000000005
1351;1059;43070.0;43074.81;-4.809999999997672
4993;1034;444235.2;396510.3;47724.90000000002
9848;517;11139.0;11140.32;-1.319999999999709
8559;802;68584.3;72202.0;-3617.699999999997
8426;595;385227.0;385267.87;-40.86999999999534
7526;997;39195.0;39199.32;-4.319999999999709
7086;958;1079088.0;1079221.2;-133.19999999995343
6337;802;34292.15;36101.0;-1808.8499999999985
4256;1063;47242.55;49734.72;-2492.1699999999983
5507;974;10580.0;10520.88;59.1200000000008
5391;491;11065.6;11650.1;-584.5
2151;972;3124.55;3209.48;-84.92999999999984
893;678;302018.0;272002.64;30015.359999999986
244;1063;41441.0;41445.600000000006;-4.600000000005821
5736;674;1391182.85;1464570.0999999999;-73387.24999999977
6428;990;16397.0;17262.64;-865.6399999999994
8650;1032;4436.0;3890.27;545.73
9674;802;94302.7;99277.75;-4975.050000000003
6355;1005;13363.65;14068.62;-704.9700000000012
6480;1015;298103.0;298138.59;-35.59000000002561
5293;942;157864.0;157883.88;-19.880000000004657
4410;1022;143160.0;143177.15;-17.14999999999418
1646;1014;25702.25;27058.16;-1355.9099999999999
5675;892;306666.0;297064.23;9601.770000000019
9647;764;20604.0;20606.72;-2.720000000001164
9220;1027;1336344.1;1348975.32;-12631.219999999972
5745;994;962385.0;863277.4500000001;99107.54999999993
5394;1044;5099.6;4942.38;157.22000000000025
4926;1057;3714.0;3715.08;-1.0799999999999272
2992;749;1624575.05;1722368.0599999998;-97793.00999999978
2649;1048;114932.9;120996.26000000001;-6063.360000000015
2366;979;20073.0;20075.94;-2.9399999999986903
1598;1036;2222973.0;2223231.0;-258.0
1123;1064;161025.0;161042.40000000002;-17.400000000023283
788;817;4285.0;4285.71;-0.7100000000000364
785;816;46507.0;46512.200000000004;-5.200000000004366
9814;1009;16575.6;17019.76;-444.15999999999985
8575;1021;237581.0;237609.72;-28.720000000001164
6790;942;42848.8;45109.68;-2260.8799999999974
5929;724;44158.85;46487.520000000004;-2328.6700000000055
8293;1049;97119.45;102242.8;-5123.350000000006
4821;924;33023.0;32469.78;553.2200000000012
4797;1051;501355.0;501412.38;-57.38000000000466
1744;982;36650.05;38583.41;-1933.3600000000006
5851;1046;203184.1;213903.44999999998;-10719.349999999977
9753;897;45247.55;47634.72;-2387.1699999999983
9328;1024;67374.0;72719.45;-5345.449999999997
6610;1021;950325.0;950438.88;-113.88000000000466
6568;1041;20844.9;21944.789999999997;-1099.8899999999958
5025;1049;97119.45;102242.8;-5123.350000000006
7293;942;124036.0;124051.62;-15.619999999995343
1866;1023;1339377.0;1339538.42;-161.4199999999255
1720;956;289855.0;288139.52;1715.4799999999814
1645;1014;3212.9;3382.27;-169.3699999999999
208;911;259676.0;257951.09999999998;1724.9000000000233
3589;1024;113472.0;116351.12;-2879.1199999999953
6674;1004;2371.2;2206.69;164.50999999999976
9625;911;1298378.0;1289755.5;8622.5
9580;1026;45027.15;47402.18;-2375.029999999999
7930;1069;942592.85;992310.45;-49717.59999999998
7424;956;507247.0;504244.16000000003;3002.8399999999674
9743;996;17547.45;16569.15;978.2999999999993
7303;1004;34937.0;30893.66;4043.34
6842;879;637041.5;670650.75;-33609.25
6838;1040;51388.35;54098.88;-2710.529999999999
5240;811;217649.0;217669.28;-20.279999999998836
2407;669;119430.2;127540.59999999999;-8110.399999999994
4567;1042;41489.35;43677.9;-2188.550000000003
613;1042;122284.0;122298.12;-14.119999999995343
1409;674;1490553.8;1569182.25;-78628.44999999995
1435;1070;151050.0;159017.25;-7967.25
90;320;284044.3;379875.93;-95831.63
3716;1047;173696.0;173715.76;-19.760000000009313
4229;863;42989.0;42993.63;-4.629999999997381
4248;949;64789.0;64797.07000000001;-8.070000000006985
2481;1013;41416.0;36601.2;4814.800000000003
4835;989;1446389.25;1522703.0;-76313.75
4761;1042;74680.45;78620.22;-3939.770000000004
9401;1028;4402.3;4443.7;-41.399999999999636
8609;595;325961.0;325995.89;-34.89000000001397
6619;669;188574.0;191310.9;-2736.899999999994
6524;1059;40916.5;43074.81;-2158.3099999999977
6202;1027;954531.5;963553.8;-9022.300000000047
5859;982;501523.0;501584.3300000001;-61.330000000074506
3807;905;128991.0;132960.56;-3969.5599999999977
2070;939;370995.9;390571.71;-19575.809999999998
1737;904;45581.0;47532.1;-1951.0999999999985
1281;949;33141.7;34890.73;-1749.030000000006
846;764;33482.0;33485.92;-3.9199999999982538
690;939;781044.0;781143.42;-99.42000000004191
453;929;603808.6;635667.39;-31858.790000000037
4610;949;49838.0;49843.9;-5.900000000001455
3714;1054;965400.0;901862.1;63537.90000000002
9624;749;1465782.0;1476315.48;-10533.479999999981
9433;1066;23640.0;26756.04;-3116.040000000001
7421;1032;53237.0;46683.24;6553.760000000002
6771;994;962385.0;863277.4500000001;99107.54999999993
6334;491;9984.0;9985.8;-1.7999999999992724
6170;863;163357.25;171974.52;-8617.26999999999
6038;939;1360319.25;1432096.27;-71777.02000000002
3511;816;61854.5;65117.08;-3262.5800000000017
261;1063;16576.0;16578.24;-2.2400000000016007
1975;1041;38712.5;40754.61;-2042.1100000000006
410;825;473434.0;473489.16000000003;-55.160000000032596
490;1022;1431599.0;1431771.5;-172.5
505;1002;49009.0;42900.91;6108.0899999999965
2876;971;13704.0;13224.56;479.4400000000005
1394;1062;395487.0;395537.65;-50.65000000002328
1907;1002;49009.0;42900.91;6108.0899999999965
1027;911;1298378.0;1289755.5;8622.5
1590;963;829323.4;873077.26;-43753.859999999986
7516;1019;148675.95;156519.72;-7843.7699999999895
977;979;34960.95;36805.89;-1844.9400000000023
2425;992;5678.0;5634.8099999999995;43.19000000000051
2964;863;326714.5;343949.04;-17234.53999999998
4019;1018;14736.0;14738.14;-2.139999999999418
4283;929;1006347.35;1059445.6500000001;-53098.30000000016
6340;924;18870.0;18554.16;315.84000000000015
6634;963;452358.65;476223.96;-23865.309999999998
8228;1055;52740.0;49268.759999999995;3471.2400000000052
9246;1064;751450.0;751531.2000000001;-81.20000000006985
9967;970;66745.0;66752.62;-7.619999999995343
8937;950;218550.35;230076.28;-11525.929999999993
658;1028;2201.15;2221.85;-20.699999999999818
8104;816;8835.95;9302.44;-466.4899999999998
9739;1048;131351.75;138281.44;-6929.690000000002
7568;1029;23267.4;22565.48;701.9200000000019
328;1023;1388082.05;1461314.6400000001;-73232.59000000008
3353;1028;3962.45;3999.33;-36.88000000000011
2183;917;146281.0;153998.46000000002;-7717.460000000021
375;1060;30006.0;30009.29;-3.290000000000873
7102;800;85789.0;85799.08;-10.080000000001746
6402;879;178819.0;178840.2;-21.20000000001164
8790;812;1561078.0;1561249.76;-171.7600000000093
7572;1004;7487.0;6620.07;866.9300000000003
7374;1037;37720.7;39710.79;-1990.0900000000038
7275;1039;316855.0;316891.26;-36.26000000000931
6946;1069;62839.65;66154.03;-3314.3799999999974
9715;1005;5939.4;6252.72;-313.3200000000006
6276;917;119683.85;125998.74;-6314.889999999999
5760;1047;123758.4;130286.82;-6528.420000000013
3987;1051;238144.1;250706.19;-12562.089999999997
3389;970;48542.0;48547.36;-5.360000000000582
2278;817;59993.0;59999.94;-6.940000000002328
1037;971;195283.9;198368.4;-3084.5
364;1066;70921.0;80268.12;-9347.119999999995
5870;921;7359.65;7380.549999999999;-20.899999999999636
9964;1043;140489.0;143680.81;-3191.8099999999977
9133;1009;32714.0;31912.049999999996;801.9500000000044
7120;953;212038.1;207844.96;4193.140000000014
7057;775;6642.0;6022.5599999999995;619.4400000000005
6201;939;1854980.45;1952858.55;-97878.1000000001
8820;595;168907.15;177815.94;-8908.790000000008
4666;958;640708.5;674513.25;-33804.75
3506;724;88316.75;92975.04000000001;-4658.290000000008
1827;800;428945.0;428995.4;-50.40000000002328
442;882;42116.0;43995.54;-1879.5400000000009
235;1058;1830.65;1927.36;-96.70999999999981
5988;917;106385.75;111998.88;-5613.130000000005
9164;907;762203.05;827006.64;-64803.58999999997
8424;1041;41689.8;43889.579999999994;-2199.7799999999916
8131;1032;53237.0;46683.24;6553.760000000002
4954;789;5693.35;5993.62;-300.2699999999995
4557;681;692748.55;702561.48;-9812.929999999935
917;953;111599.0;103922.48;7676.520000000004
12;1018;191573.0;191595.82;-22.820000000006985
1247;924;56611.0;55662.479999999996;948.5200000000041
9651;1032;21072.9;19451.35;1621.550000000003
9637;1062;711876.0;711967.77;-91.77000000001863
9563;1026;16927.0;16929.35;-2.349999999998545
8629;929;706208.0;706297.1000000001;-89.10000000009313
6861;1051;34020.45;35815.17;-1794.7200000000012
6608;589;47010.0;49197.82;-2187.8199999999997
5546;861;129799.45;136646.72;-6847.270000000004
5119;1072;1830248.15;1926782.52;-96534.37000000011
5107;749;244297.0;246052.58;-1755.5799999999872
3435;1063;55116.15;58023.840000000004;-2907.6900000000023
1510;951;52922.0;52928.82;-6.819999999999709
671;669;59715.1;63770.299999999996;-4055.199999999997
427;696;1861436.65;1959639.6400000001;-98202.99000000022
5383;1043;92398.9;99471.33;-7072.430000000008
9212;904;3093.2;3395.15;-301.9500000000003
8892;681;1215348.0;1170935.8;44412.19999999995
8577;1005;7424.25;7815.900000000001;-391.65000000000055
7387;589;63800.1;70282.6;-6482.500000000007
7318;994;853314.7;805725.62;47589.07999999996
7440;764;20604.0;20606.72;-2.720000000001164
3574;602;9974.0;9975.0;-1.0
2188;1058;964.0;963.68;0.32000000000005
2075;911;986767.85;1031804.3999999999;-45036.54999999993
1509;997;37235.25;39199.32;-1964.0699999999997
458;724;23241.0;23243.760000000002;-2.7600000000020373
3946;1037;226321.35;238264.74;-11943.389999999985
9033;685;151212.45;162805.68;-11593.229999999981
5533;906;9373.0;9661.95;-288.9500000000007
4329;1023;121762.0;121776.22;-14.220000000001164
3646;1035;26099.0;22130.4;3968.5999999999985
2886;827;18180.0;18182.46;-2.459999999999127
2787;1043;21614.0;22104.74;-490.7400000000016
2782;1049;51115.0;51121.4;-6.400000000001455
1721;812;334517.0;334553.52;-36.52000000001863
3482;696;559831.0;559897.04;-66.04000000003725
5936;1027;1336344.1;1348975.32;-12631.219999999972
9052;976;67804.0;66097.31999999999;1706.6800000000076
7268;952;10743.0;10744.76;-1.7600000000002183
4647;1075;34355.0;34359.06;-4.059999999997672
7400;669;75430.0;76524.36;-1094.3600000000006
4211;1043;123197.9;132628.44;-9430.540000000008
3771;1075;424289.95;446667.77999999997;-22377.829999999958
3055;902;232279.75;244533.77999999997;-12254.02999999997
944;1028;3244.0;3110.59;133.40999999999985
4377;904;16279.0;16975.75;-696.75
9436;1021;225701.95;237609.72;-11907.76999999999
8771;1069;251357.65;264616.12;-13258.470000000001
8188;1063;8288.0;8289.12;-1.1200000000008004
7938;850;859338.65;904651.65;-45313.0
7886;1046;54182.3;57040.92;-2858.6199999999953
7026;1062;375712.65;395537.65;-19825.0
3533;789;68318.3;71923.44;-3605.1399999999994
2547;963;1111056.0;1111189.24;-133.2399999999907
2048;879;447047.0;447100.5;-53.5
1919;1019;156501.0;156519.72;-18.720000000001164
736;1039;430017.5;452701.8;-22684.29999999999
5226;1076;65094.0;68527.65000000001;-3433.6500000000087
7179;825;552340.0;552404.02;-64.02000000001863
9931;1072;1185586.0;1185712.32;-126.32000000006519
9861;920;37647.0;37652.04;-5.040000000000873
9951;942;112760.0;112774.2;-14.19999999999709
9146;1049;204462.0;204485.6;-23.60000000000582
5596;993;9340.0;9092.85;247.14999999999964
1674;802;117314.0;117328.25;-14.25
3084;1070;80560.0;84809.2;-4249.199999999997
2957;1060;114022.8;120037.16;-6014.360000000001
2462;870;20827.8;24270.2;-3442.4000000000015
577;724;80957.1;85227.12;-4270.0199999999895
230;1023;578367.6;608881.1;-30513.5
5590;1018;139995.8;147381.4;-7385.600000000006
703;1070;31800.0;31803.449999999997;-3.4499999999970896
1973;366;1408700.85;1483355.0599999998;-74654.20999999973
3167;861;117113.0;117125.76;-12.759999999994761
4420;1076;182264.15;191877.42;-9613.270000000019
9575;902;81502.0;81511.26;-9.259999999994761
9623;939;1692263.0;1692477.4100000001;-214.410000000149
9362;1046;67728.35;71301.15;-3572.7999999999884
9241;1037;555877.0;555951.06;-74.06000000005588
5952;320;896982.0;1139627.79;-242645.79000000004
4031;855;729493.6;767973.58;-38479.97999999998
4810;1032;39928.0;35012.43;4915.57
1385;1081;180609.25;215391.88;-34782.630000000005
767;696;132960.1;139974.26;-7014.1600000000035
3269;972;18090.0;17652.14;437.8600000000006
853;1034;374093.0;317208.24;56884.76000000001
790;905;257983.0;265921.12;-7938.119999999995
9738;589;82939.75;91367.38;-8427.630000000005
9102;948;355035.0;355077.9;-42.90000000002328
8973;764;33482.0;33485.92;-3.9199999999982538
8450;1064;560903.75;590488.8;-29585.050000000047
8194;775;33212.0;30112.8;3099.2000000000007
7154;1066;78603.95;93646.14;-15042.190000000002
6935;929;564967.0;565037.68;-70.68000000005122
7284;599;29448.0;29450.960000000003;-2.960000000002765
4726;1051;272164.55;286521.36;-14356.809999999998
3890;1047;173696.0;173715.76;-19.760000000009313
3171;956;543479.0;540261.6000000001;3217.399999999907
2196;1081;103699.0;117486.48000000001;-13787.48000000001
2038;951;264611.0;264644.1;-33.09999999997672
1786;885;10473.0;10473.75;-0.75
787;870;62484.35;72810.6;-10326.250000000007
6298;1049;127788.0;127803.5;-15.5
4964;907;267440.0;275668.88;-8228.880000000005
8480;882;160041.75;175982.16;-15940.410000000003
8183;874;239559.6;252197.01;-12637.410000000003
7820;1032;22182.0;19451.35;2730.6500000000015
7300;1005;19303.05;20321.34;-1018.2900000000009
5133;989;1087511.0;1087645.0;-134.0
4807;979;30110.0;30113.909999999996;-3.9099999999962165
9622;674;418401.0;418448.6;-47.59999999997672
4281;1032;33716.45;31122.16;2594.2899999999972
3847;1064;536750.0;536808.0;-58.0
1803;808;393221.0;394967.04;-1746.039999999979
684;696;1679492.0;1679691.12;-199.12000000011176
641;924;26890.7;27831.239999999998;-940.5399999999972
595;685;63004.95;67835.7;-4830.75
513;1029;17450.55;16924.11;526.4399999999987
4704;1024;28368.0;29087.78;-719.7799999999988
9817;1022;715800.0;715885.75;-85.75
8772;1040;63928.0;63935.04;-7.040000000000873
7893;970;91016.0;91026.3;-10.30000000000291
7780;905;459532.1;498602.1;-39070.0
7385;769;242793.4;255604.86000000002;-12811.460000000021
7220;1020;69121.05;72767.45999999999;-3646.409999999989
7171;595;112604.45;118543.96;-5939.510000000009
6692;1054;713323.65;701448.2999999999;11875.350000000093
8226;1014;35340.95;37204.97;-1864.020000000004
4553;789;65921.0;65929.81999999999;-8.819999999992433
5423;1057;3714.0;3715.08;-1.0799999999999272
1054;920;8366.0;8367.12;-1.1200000000008004
1782;802;34292.15;36101.0;-1808.8499999999985
1147;906;44523.65;48309.75;-3786.0999999999985
2608;1027;904293.0;867198.42;37094.57999999996
2211;970;5764.6;6068.42;-303.8199999999997
4453;990;21576.0;21578.3;-2.2999999999992724
8120;863;530911.3;558917.19;-28005.889999999898
8338;764;29360.7;30910.08;-1549.380000000001
8326;1055;48345.0;45163.03;3181.970000000001
8255;1081;86416.0;97905.40000000001;-11489.400000000009
7984;1069;595322.0;595386.27;-64.27000000001863
7865;1060;30006.0;30009.29;-3.290000000000873
5770;1083;1097347.85;1184216.4100000001;-86868.56000000006
5104;738;421162.0;421207.19999999995;-45.199999999953434
